delivery_id,assigned_agent,priority,region,delivery_mode,distance_km,package_weight_kg,delivery_cost,cost_per_km,delivery_rating,delivery_status,is_delayed,perf_score,route_cluster,lat,lon
4245,Agent Beta,Medium,central,two day,245.8,45.83,1366.49,5.559357200976403,5,delivered,0,100.0,0,22.673678366989993,74.8711661495507
4246,Agent Alpha,High,west,express,231.2,14.32,1248.96,5.402076124567475,2,delayed,1,34.75,4,25.608379492929807,74.93768680757387
4247,Agent Alpha,Low,west,standard,228.9,20.16,1204.98,5.2642201834862385,5,delivered,0,100.0,4,21.5052745993442,73.29827762769382
4248,Agent Gamma,Medium,central,two day,123.2,44.37,749.11,6.080438311688312,4,delivered,0,92.0,2,20.92268403997939,76.296642330767
4249,Agent Gamma,Medium,central,two day,210.9,31.48,1148.94,5.447795163584638,4,delivered,0,92.0,4,23.707258679556748,74.67385439716386
4250,Agent Alpha,Medium,south,two day,153.4,13.18,806.54,5.257757496740547,3,delivered,0,84.0,2,15.715930873705073,80.9933601746298
4251,Agent Beta,Low,east,standard,81.5,14.48,450.94,5.533006134969325,3,delivered,0,84.0,1,21.867035282363123,87.64064156809003
4252,Agent Beta,High,east,same day,141.4,0.67,808.38,5.716973125884016,2,failed,1,41.0,2,19.97222058177269,90.84570862927093
4253,Agent Alpha,Medium,north,two day,120.7,43.19,733.07,6.073487986743993,4,delivered,0,92.0,2,27.735831603857406,74.30926699628505
4254,Agent Gamma,High,north,express,49.4,5.64,313.92,6.354655870445344,2,failed,1,26.0,3,28.73558992591735,74.33461461205346
4255,Agent Beta,Medium,south,two day,5.5,16.21,95.6674,17.39407272727273,5,delivered,0,100.0,3,10.871538039793283,82.89579572144162
4256,Agent Gamma,High,north,same day,196.7,17.95,1137.35,5.782155566853076,2,delayed,1,36.0,4,29.648613308338952,79.88924367407704
4257,Agent Alpha,High,west,express,222.6,42.07,1289.21,5.791599281221923,3,delayed,1,40.666666666666664,4,25.986496334061204,69.76645336063582
4258,Agent Alpha,High,north,same day,93.6,1.1,571.3,6.103632478632479,4,delivered,0,92.0,1,28.410436855888662,78.39619940964796
4259,Agent Gamma,High,south,same day,297.1,6.77,1615.81,5.43860652978795,2,delayed,1,41.0,0,12.028371340381277,78.52896911397305
4260,Agent Gamma,High,north,same day,66.7,45.42,569.76,8.542128935532233,3,delivered,0,84.0,1,28.1042250010068,78.30835659771643
4261,Agent Beta,Low,east,standard,183.1,11.1,948.8,5.181867831785909,5,delivered,0,100.0,2,20.29087707037121,90.61239677994791
4262,Agent Beta,High,central,express,245.0,9.4,1303.2,5.319183673469388,4,delivered,0,92.0,4,25.49964160855734,75.00498887317366
4263,Agent Gamma,High,north,same day,216.3,28.0,1265.5,5.850670365233472,5,delivered,0,100.0,4,28.18895393312811,75.53259850057225
4264,Agent Beta,High,west,same day,119.6,11.81,733.43,6.132357859531773,3,delayed,1,44.0,2,22.323646468549047,69.74446600995897
4265,Agent Gamma,High,east,express,257.2,33.38,1436.14,5.5837480559875585,2,delayed,1,37.875,0,23.558141637582846,85.66297907266664
4266,Agent Alpha,Medium,central,two day,223.6,44.94,1252.82,5.602951699463327,3,delivered,0,84.0,4,22.85220052558674,74.57770714930665
4267,Agent Gamma,High,east,express,77.5,45.65,574.45,7.41225806451613,5,delivered,0,100.0,1,23.489400812847077,90.20409413855849
4268,Agent Alpha,High,central,express,221.7,41.67,1283.51,5.789400090211998,2,delayed,1,37.42857142857143,4,20.568677740784725,76.18975607058466
4269,Agent Beta,High,west,express,99.8,46.48,688.44,6.898196392785572,3,delivered,0,84.0,1,24.882340062333363,72.55926863743193
4270,Agent Alpha,High,west,same day,79.7,46.03,636.59,7.98732747804266,1,failed,1,28.0,1,25.643023717276414,74.32706558158209
4271,Agent Alpha,High,east,same day,114.4,10.35,703.05,6.1455419580419575,3,delivered,0,84.0,1,23.49259231695632,88.36966197624031
4272,Agent Beta,High,south,express,120.4,30.56,743.68,6.176744186046511,3,delayed,1,36.5,2,15.627395573152864,79.77517637574758
4273,Agent Beta,Medium,east,two day,5.1,18.9,95.6674,18.758313725490197,5,delivered,0,100.0,3,20.50859388621978,85.46943923893676
4274,Agent Beta,Low,north,standard,79.7,19.71,457.63,5.741907151819322,3,delivered,0,84.0,1,28.56449713688212,77.50823701522053
4275,Agent Alpha,Medium,west,two day,205.5,15.82,1074.96,5.230948905109489,4,delivered,0,92.0,4,23.610840403672682,70.34845846882251
4276,Agent Beta,Low,north,standard,112.6,30.92,655.76,5.823801065719361,5,delivered,0,100.0,1,29.19041988452712,78.68788944474615
4277,Agent Alpha,High,central,express,190.2,17.74,1054.22,5.542691903259727,2,delayed,1,27.363636363636363,4,22.60877067453426,75.94642634289012
4278,Agent Gamma,High,north,express,196.8,14.98,1078.94,5.482418699186992,3,delayed,1,41.85714285714286,4,27.728506456197568,78.14512446485193
4279,Agent Alpha,High,north,express,293.7,19.94,1578.32,5.373918964930201,3,delayed,1,39.90909090909091,0,26.460944135302512,77.97734116694807
4280,Agent Alpha,High,north,same day,128.7,39.55,862.15,6.6989121989122,5,delivered,0,100.0,2,28.050454703373667,77.80005361758012
4281,Agent Beta,Medium,north,two day,178.0,35.11,995.33,5.591741573033708,3,delivered,0,84.0,2,26.675964890632912,75.70171204522315
4282,Agent Beta,Medium,north,two day,215.6,12.09,1114.27,5.168228200371058,4,delivered,0,92.0,4,30.10619405895331,75.7025386630534
4283,Agent Gamma,High,central,same day,203.2,43.96,1247.88,6.141141732283465,4,delivered,0,92.0,4,21.452985612967538,79.57828826064798
4284,Agent Beta,Low,west,standard,159.7,3.5,809.0,5.065748278021291,4,delivered,0,92.0,2,20.351391831707204,69.67684399578256
4285,Agent Alpha,Medium,south,two day,238.5,16.39,1241.67,5.206163522012579,5,delivered,0,100.0,4,13.214196826903407,78.28913580072376
4286,Agent Alpha,High,south,express,196.8,4.42,1047.26,5.321443089430894,2,delayed,1,36.833333333333336,4,13.47137839631641,80.86102550585191
4287,Agent Beta,High,south,same day,201.0,28.65,1190.95,5.925124378109453,2,delayed,1,38.22222222222222,4,15.131478367683034,82.10227752641902
4288,Agent Alpha,Medium,east,two day,86.5,44.8,566.9,6.553757225433526,5,delivered,0,100.0,1,23.06188967450609,87.55007305203716
4289,Agent Alpha,High,south,same day,238.2,4.25,1303.75,5.4733417296389595,3,delayed,1,40.666666666666664,4,11.972885122340674,81.1206607516648
4290,Agent Gamma,Low,east,standard,169.5,30.01,937.53,5.531150442477876,5,delivered,0,100.0,2,24.418071289157925,88.74293851772143
4291,Agent Alpha,High,south,express,253.6,38.9,1434.7,5.657334384858045,2,delayed,1,33.5,0,13.141673359124526,77.58724062689221
4292,Agent Gamma,Medium,south,two day,48.0,29.12,327.36,6.82,5,delivered,0,100.0,3,10.375681707787152,80.93050118158408
4293,Agent Alpha,Medium,east,two day,117.5,43.42,717.76,6.108595744680851,5,delivered,0,100.0,1,22.99510336187948,90.28342083363496
4294,Agent Alpha,High,north,same day,210.5,25.37,1228.61,5.836627078384797,5,delivered,0,100.0,4,31.148111272529974,80.05468992179645
4295,Agent Gamma,High,east,express,272.4,19.29,1469.87,5.395998531571219,3,delayed,1,39.90909090909091,0,21.977875752989323,85.57784043591035
4296,Agent Gamma,Medium,east,two day,260.0,6.12,1318.36,5.070615384615384,5,delivered,0,100.0,4,21.3779548113988,89.36034903550322
4297,Agent Gamma,High,north,same day,183.6,28.47,1103.41,6.009858387799565,4,delivered,0,92.0,4,26.56081674210812,76.58729731888776
4298,Agent Alpha,High,central,same day,221.6,9.87,1237.61,5.584882671480144,3,delayed,1,46.22222222222222,4,21.108673131612143,74.45872733223723
4299,Agent Gamma,Medium,central,two day,123.8,33.72,720.16,5.817124394184168,3,delivered,0,84.0,1,22.796628906050913,78.08616566225108
4300,Agent Gamma,Medium,west,two day,52.4,37.02,373.06,7.119465648854962,5,delivered,0,100.0,3,23.574078944969177,70.3345637913338
4301,Agent Beta,Medium,central,two day,146.7,19.67,792.51,5.402249488752557,5,delivered,0,100.0,2,20.68369243101761,76.67140110113482
4302,Agent Gamma,High,central,same day,286.5,26.72,1612.66,5.6288307155322865,2,delayed,1,36.0,0,25.837411534150995,75.96820255493041
4303,Agent Gamma,Low,west,standard,112.8,37.3,675.9,5.992021276595745,3,delivered,0,84.0,1,24.530801704671177,71.76698041362658
4304,Agent Beta,High,south,express,159.0,27.46,927.38,5.832578616352201,2,delayed,1,41.0,2,13.419743509701977,80.1561734890057
4305,Agent Beta,Low,south,standard,283.0,13.54,1455.62,5.143533568904593,5,delivered,0,100.0,0,14.870632025633945,79.3552571949371
4306,Agent Beta,Medium,central,two day,31.3,40.75,278.75,8.905750798722044,4,delivered,0,92.0,3,20.68112054087268,77.71639122353724
4307,Agent Gamma,High,east,express,16.5,43.06,261.68,15.85939393939394,2,delayed,1,26.0,3,22.461033266398747,86.83189814139713
4308,Agent Alpha,Low,west,standard,186.4,28.26,1016.78,5.454828326180257,4,delivered,0,92.0,2,23.78055876116998,73.41217060457028
4309,Agent Gamma,High,central,same day,105.1,3.98,637.44,6.065080875356804,4,delivered,0,92.0,1,25.171917436709734,79.52257802474912
4310,Agent Beta,High,central,same day,199.7,24.75,1172.75,5.872558838257387,3,delivered,0,84.0,4,24.900817360295605,75.74440228149128
4311,Agent Alpha,Low,west,standard,119.1,48.7,741.6,6.226700251889169,4,delivered,0,92.0,2,21.6624154982804,72.64726329513373
4312,Agent Beta,High,south,express,153.7,39.96,938.38,6.105270006506181,2,delayed,1,41.0,2,15.545281017355226,81.09213870729934
4313,Agent Alpha,High,north,express,289.8,38.76,1615.28,5.573775017253277,3,delivered,0,84.0,0,26.44607504858522,77.48775678728049
4314,Agent Beta,Medium,central,two day,140.8,28.55,789.65,5.608309659090908,4,delivered,0,92.0,2,25.45080171172691,76.59389667715337
4315,Agent Gamma,Low,north,standard,203.7,13.68,1059.54,5.201472754050074,3,delivered,0,84.0,4,31.52564149762771,77.95319824803448
4316,Agent Beta,Medium,east,two day,297.1,10.45,1526.35,5.137495792662403,4,delivered,0,92.0,0,20.662921139335754,85.56947723726046
4317,Agent Beta,Low,south,standard,120.1,21.93,666.29,5.547793505412156,4,delivered,0,92.0,1,14.232396385222712,79.4194373919786
4318,Agent Gamma,Medium,east,two day,3.7,1.93,95.6674,25.856054054054052,5,delivered,0,100.0,3,19.841713112667993,88.59567328784603
4319,Agent Gamma,Low,central,standard,211.4,44.71,1191.13,5.634484389782403,5,delivered,0,100.0,4,22.63253695083493,74.52367895301519
4320,Agent Alpha,Low,east,standard,192.9,10.85,997.05,5.168740279937791,4,delivered,0,92.0,2,22.697699795186047,88.4458929781058
4321,Agent Alpha,High,north,express,107.0,27.57,667.71,6.2402803738317765,2,failed,1,36.0,1,29.183871355457804,78.02552676459376
4322,Agent Alpha,Medium,east,two day,219.7,33.77,1199.81,5.461128812016386,3,delivered,0,84.0,4,25.215623489491357,89.95524618627827
4323,Agent Alpha,High,north,express,229.6,16.54,1247.62,5.433885017421602,1,failed,1,33.0,4,29.733504123765165,74.78024448845657
4324,Agent Alpha,Medium,central,two day,69.8,43.24,478.72,6.858452722063038,5,delivered,0,100.0,1,23.087667707315422,80.34338924935017
4325,Agent Beta,High,north,express,58.9,2.22,351.16,5.961969439728354,2,delayed,1,25.375,3,30.558050217595337,77.73700620801057
4326,Agent Alpha,High,central,express,204.7,37.65,1186.45,5.7960429897410854,5,delivered,0,100.0,4,25.903196925726455,76.57916275567399
4327,Agent Alpha,High,south,same day,128.5,22.82,810.96,6.310972762645915,3,delivered,0,84.0,2,10.032396892093745,78.69455712674029
4328,Agent Gamma,Low,west,standard,38.5,10.91,225.23,5.85012987012987,5,delivered,0,100.0,3,25.895127633536234,73.03738117010049
4329,Agent Alpha,Low,central,standard,34.4,16.12,220.36,6.405813953488373,4,delivered,0,92.0,3,20.716792834382083,79.69026988299943
4330,Agent Beta,High,north,express,3.6,7.17,95.6674,26.574277777777777,3,delayed,1,40.666666666666664,3,30.58632067561257,77.22339237684818
4331,Agent Gamma,Medium,central,two day,25.0,0.86,127.58,5.1032,5,delivered,0,100.0,3,21.882008515308474,78.36883233362977
4332,Agent Gamma,Low,east,standard,202.2,32.91,1109.73,5.4882789317507426,4,delivered,0,92.0,4,20.39307794652323,87.54617863724337
4333,Agent Alpha,Medium,east,two day,281.3,1.25,1410.25,5.013330963384287,5,delivered,0,100.0,0,22.23913383828301,87.72891372853384
4334,Agent Gamma,High,south,same day,238.9,48.73,1440.69,6.030514859773964,3,delayed,1,42.18181818181819,0,13.763739476685682,78.91705063463135
4335,Agent Gamma,High,central,express,144.9,12.33,811.49,5.600345065562457,2,delayed,1,32.666666666666664,2,22.485711070140848,78.63382376620945
4336,Agent Alpha,Low,west,standard,208.7,48.11,1187.83,5.691566842357451,3,delivered,0,84.0,4,20.327392449696195,71.75512532049939
4337,Agent Gamma,High,south,same day,177.5,46.15,1125.95,6.343380281690141,3,delayed,1,49.0,4,13.4967668379523,78.34429842424744
4338,Agent Beta,High,north,express,70.4,20.51,463.53,6.584232954545453,5,delivered,0,100.0,1,31.114419656664047,76.31640342699743
4339,Agent Gamma,Low,central,standard,120.4,30.82,694.46,5.767940199335548,4,delivered,0,92.0,1,22.49929219568351,79.52296324699654
4340,Agent Gamma,High,west,same day,144.0,20.69,882.07,6.125486111111112,3,delivered,0,84.0,2,21.29799666578496,74.02951226146153
4341,Agent Alpha,Medium,north,two day,82.3,16.17,460.01,5.589428918590523,3,delivered,0,84.0,1,28.355464075596892,76.10784506678138
4342,Agent Alpha,High,east,express,282.1,48.85,1607.05,5.696738745125841,3,delayed,1,38.583333333333336,0,19.890176266292688,90.84085378902022
4343,Agent Gamma,High,south,express,84.2,43.74,602.22,7.152256532066509,2,delayed,1,34.75,1,14.82292550688165,77.6489958107048
4344,Agent Gamma,Medium,south,two day,208.7,14.37,1086.61,5.2065644465740295,5,delivered,0,100.0,4,14.858044865701121,77.49852274848186
4345,Agent Beta,High,east,express,99.1,14.68,589.54,5.948940464177598,4,delivered,0,92.0,1,23.128002780577773,86.16482212871145
4346,Agent Gamma,Low,north,standard,144.1,35.05,825.65,5.72970159611381,5,delivered,0,100.0,2,27.818617333630336,74.79872853515161
4347,Agent Beta,Medium,south,two day,212.1,9.93,1090.29,5.14045261669024,5,delivered,0,100.0,4,14.6987001866747,77.72700589007404
4348,Agent Alpha,High,north,same day,228.7,30.44,1334.82,5.836554438128553,4,delivered,0,92.0,0,29.0281221487302,78.06805567198795
4349,Agent Gamma,Medium,central,two day,71.0,10.61,386.83,5.4483098591549295,5,delivered,0,100.0,3,25.155593851300097,78.00505427793254
4350,Agent Beta,Medium,central,two day,164.9,18.57,880.21,5.337841115827774,4,delivered,0,92.0,2,23.988752755498123,78.2856330634903
4351,Agent Alpha,Medium,north,two day,191.9,10.93,992.29,5.170870244919229,4,delivered,0,92.0,2,30.406432839276782,78.23019632497217
4352,Agent Gamma,High,east,express,11.5,20.98,170.44,14.820869565217391,2,delayed,1,28.5,3,23.19137795930656,89.94127851488409
4353,Agent Gamma,High,south,same day,227.6,24.2,1310.6,5.758347978910368,3,delayed,1,39.38461538461539,4,12.384846409293997,78.44306156491847
4354,Agent Beta,High,east,express,188.0,32.93,1088.79,5.791436170212766,4,delivered,0,92.0,4,25.34767515955683,89.1338210794088
4355,Agent Gamma,Medium,east,two day,192.4,22.7,1030.1,5.353950103950103,3,delivered,0,84.0,4,22.84668294927307,88.88029195601824
4356,Agent Gamma,Medium,north,two day,61.8,42.25,435.75,7.050970873786408,5,delivered,0,100.0,1,29.33053711124323,79.76196015482084
4357,Agent Beta,High,west,same day,148.3,4.51,855.03,5.765542818610923,5,delivered,0,100.0,2,21.322925836488494,70.99420634543789
4358,Agent Alpha,High,west,express,171.1,18.21,960.13,5.611513734658095,3,delayed,1,39.625,2,23.75390473656366,69.95233760624598
4359,Agent Gamma,Medium,north,two day,104.5,43.92,654.26,6.2608612440191385,3,delivered,0,84.0,1,29.129645896897664,78.02097041828725
4360,Agent Alpha,Medium,south,two day,205.6,2.88,1036.64,5.042023346303503,5,delivered,0,100.0,4,11.00903038768215,81.64103704142028
4361,Agent Gamma,Low,north,standard,12.8,39.38,182.14,14.229687499999999,3,delivered,0,84.0,3,26.05752258411886,75.7991760348453
4362,Agent Alpha,Medium,south,two day,152.5,0.67,763.22,5.00472131147541,5,delivered,0,100.0,2,13.526155918288627,80.62509058563802
4363,Agent Alpha,High,east,express,18.8,19.24,201.72,10.729787234042552,5,delivered,0,100.0,3,24.182153616101925,85.75721639320491
4364,Agent Gamma,High,west,express,131.9,42.54,837.12,6.346626231993935,2,delayed,1,36.0,2,23.14040822553205,75.36026904700972
4365,Agent Beta,High,west,express,267.6,10.49,1419.47,5.304446935724962,2,delayed,1,41.0,0,21.360635751917876,70.259549839795
4366,Agent Beta,Medium,north,two day,135.4,7.55,699.65,5.167282127031019,5,delivered,0,100.0,1,29.69913186015821,74.50542321691196
4367,Agent Alpha,High,east,express,294.5,14.66,1566.48,5.3191171477079795,3,delivered,0,84.0,0,20.080634359657616,85.66466095696772
4368,Agent Alpha,High,west,same day,226.6,19.01,1290.03,5.692983230361871,5,delivered,0,100.0,4,22.651002228811727,72.16363143902011
4369,Agent Gamma,High,central,express,284.0,31.31,1563.93,5.5067957746478875,2,delayed,1,35.44444444444444,0,21.18020055039052,74.98295846074315
4370,Agent Alpha,Medium,central,two day,262.8,23.3,1383.9,5.2659817351598175,4,delivered,0,92.0,0,21.3067543063593,78.86788944573345
4371,Agent Beta,Low,south,standard,257.2,42.43,1413.29,5.4949066874028,4,delivered,0,92.0,0,11.113763694949222,82.59324496375844
4372,Agent Gamma,High,east,same day,99.7,44.67,732.51,7.347141424272818,5,delivered,0,100.0,2,21.92024234226387,86.96131359394914
4373,Agent Alpha,High,north,express,247.0,42.83,1413.49,5.722631578947368,5,delivered,0,100.0,0,26.006901233722385,77.87263871550839
4374,Agent Gamma,Medium,south,two day,101.7,41.1,631.8,6.212389380530973,4,delivered,0,92.0,1,12.286760645574589,77.45403068207091
4375,Agent Beta,Medium,south,two day,254.4,39.72,1391.16,5.468396226415095,3,delivered,0,84.0,0,12.970244682688206,79.51938683015678
4376,Agent Alpha,High,south,express,141.3,18.7,812.6,5.750884642604388,3,delayed,1,44.0,2,12.799765709797953,78.95765268056637
4377,Agent Gamma,Medium,central,two day,3.6,41.62,142.36,39.544444444444444,4,delivered,0,92.0,3,22.49670460241824,75.77171457864216
4378,Agent Beta,High,west,same day,274.3,10.72,1503.66,5.481808239154211,5,delivered,0,100.0,0,25.034879648424514,73.46834093777218
4379,Agent Beta,Low,central,standard,209.3,44.97,1181.41,5.644577161968466,5,delivered,0,100.0,4,21.071960154523023,75.18136767815122
4380,Agent Beta,Medium,south,two day,206.3,43.01,1160.53,5.625448376151236,3,delivered,0,84.0,4,12.934180462688245,82.36426313978194
4381,Agent Beta,High,south,same day,263.1,35.88,1523.14,5.789205625237552,1,failed,1,23.384615384615387,0,10.272248501739327,81.18901543821241
4382,Agent Gamma,Medium,central,two day,288.5,38.95,1559.35,5.405025996533795,5,delivered,0,100.0,0,20.626934073267456,78.66441107212836
4383,Agent Gamma,High,north,express,230.2,46.55,1340.65,5.823848827106865,3,delayed,1,40.666666666666664,0,29.143195098062577,79.71206585194601
4384,Agent Gamma,High,west,express,171.4,41.11,1030.33,6.011260210035005,3,delayed,1,41.85714285714286,4,23.396110549326927,75.25423722901508
